sp_berlin_load,15.8,17.2,^2Sandman: ^7 ¿Tenemos su ubicación exacta?
sp_berlin_load,17.3,18.5,^2Battle Captain: ^7 Triangulando.
sp_berlin_load,19.5,22,^2Overlord: ^7Los tiradores de la ISA han interceptado su llamada.
sp_berlin_load,22.5,25.2,"^2Battle Captain: ^7Le paso en 3, 2, 1..."
sp_berlin_load,25.3,26,^2Sandman: ^7¿Alena Vorshevsky?
sp_berlin_load,26.5,27.5,^2Alena: ^7 ¿Quién es?
sp_berlin_load,27.6,30,^2Sandman: ^7Fuerzas especiales estadounidenses. ¿Habla mi idioma?
sp_berlin_load,31,33.6,^2Alena: ^7Sí. Mi escolta ha muerto. Vienen a por mí. 
sp_berlin_load,34,36.5,^2Sandman: ^7Mantenga la calma. Vamos a buscarla. ¿Dónde se encuentra?
sp_berlin_load,37,38.5,^2Alena: ^7 Armario. Suite de la quinta planta.
sp_berlin_load,38.6,39.5,^2Sandman: ^7 ¿En qué lado?
sp_berlin_load,40,46,^2Alena: ^7No lo sé. En el edificio de enfrente hay un letrero de Reisdorf en el techo. ¡Dense prisa!
sp_berlin_load,46.2,49.8,^2Sandman: ^7Bien. Cuelgue el teléfono y no se mueva. Iremos a buscarla.
sp_berlin_load,50.3,54,^2Sandman: ^7Athena sigue con nosotros. Estad atentos y tened cuidado al disparar. 
sp_dubai_load,13.5,20,"^2Price: ^7 En el fondo, la guerra es sencilla. El único secreto es atacar. Si uno se atreve, el mundo cede."
sp_dubai_load,23,30,^2Price: ^7 Con qué rapidez se olvida que para cambiar el curso de la historia solo se necesita... la voluntad de un hombre.
sp_dubai_load,32,33,^2Makarov: ^7 ¿Quién es?
sp_dubai_load,33.1,37,^2Price: ^7 El prisionero 6-2-7. Voy a por usted.
sp_dubai_load,37.2,40.5,"^2Makarov: ^7 La guerra ha terminado, ¿no se ha enterado?"
sp_dubai_load,40.6,42,^2Price: ^7 La mía termina con usted.
sp_dubai_load,42.5,48.5,"^2Makarov: ^7 ¿Como terminó para el capitán MacTavish? Dígame, Price, ¿cuánto tardó en morir?"
sp_dubai_load,49.5,55,^2Makarov: ^7 He destruido su mundo poco a poco. Encontrarlo solo es cuestión de tiempo.
sp_dubai_load,55.5,57,^2Price: ^7 No tendrá que buscar lejos...
sp_intro_load,0.5,5.5,^2Overlord: ^7 A todos los aliados: ya no estamos a la defensiva. Repito: agrúpense y contraataquen.
sp_intro_load,6.5,10.5,^2Green Beret: ^7 ¡Aquí ODA Foxtrot! ¡Los rusos dejan de atacar! ¡Les hemos hecho huir!
sp_intro_load,15.5,23,"^2Price: ^7Más allá de la guerra, todavía quedaban rusos que rechazaban la locura de Makarov; hombres dispuestos a ir contracorriente."
sp_intro_load,24,28,"^2Nikolai: ^7 Price, tenemos constantes vitales, pero débiles. Soap no aguantará sin atención médica."
sp_intro_load,28.5,30.5,^2Price: ^7 Es un cabrón resistente. Aguantará.
sp_intro_load,31,32.5,^2Loyalist: ^7Señales aproximándose.
sp_intro_load,32.7,33.8,^2Nikolai: ^7Tenemos compañía.
sp_intro_load,34,36,^2Price: ^7Es Makarov. Está atando cabos sueltos.
sp_intro_load,36.3,37.5,^2Price: ^7¿Quién es su mejor hombre?
sp_intro_load,37.6,42.5,^2Nikolai: ^7Yuri. Fue Spetsnaz. Es la única persona que odia a Makarov más que usted.
sp_intro_load,42.8,43.5,^2Price: ^7Llámelo.
sp_intro_load,43.6,46.5,^2Price: ^7Se ocultarán tras los riscos y llegarán desde el sur.
sp_intro_load,46.9,47.5,^2Nikolai: ^7¿Cómo lo sabe?
sp_intro_load,47.8,49,^2Price: ^7Es lo que yo haría.
sp_ny_harbor_load,13,18.2,^2F-22 Pilot: ^7Aquí Lightning 3-1. Sistemas de guía de nuevo en línea. A la espera con un cargamento de JDAM. Solicito permiso.
sp_ny_harbor_load,18.5,20.5,"^2Overlord: ^7Lightning 3-1, permiso para atacar."
sp_ny_harbor_load,21,23,^2F-22 Pilot: ^7Descendiendo. Ataque en 5 segundos.
sp_ny_harbor_load,23.5,24.5,^2F-22 Pilot: ^7 Armas lanzadas.
sp_ny_harbor_load,30.5,32.3,^2Overlord: ^7 Verifique los impactos con el Predator.
sp_ny_harbor_load,34,36,"^2Battle Captain: ^7 Señor, blancos neutralizados."
sp_ny_harbor_load,37.5,41.5,^2Overlord: ^7 Buen trabajo. Hemos recuperado el dominio aéreo y hemos hecho retroceder el frente.
sp_ny_harbor_load,42,43,^2Sandman: ^7¿Siguiente blanco?
sp_ny_harbor_load,43.1,51,^2Overlord: ^7 El buque de mando ruso es un submarino de clase Oscar-II con misiles suficientes para arrasar toda la costa este. Debemos golpear antes de que puedan lanzar un contraataque.
sp_ny_harbor_load,51.5,52.5,^2Sandman: ^7 Recibido. ¿Cuál es la misión?
sp_ny_harbor_load,53,60,"^2Overlord: ^7Infíltrese en el buque, tome el puente y utilice las armas contra su propia flota. Conéctese con los SEAL y ejecute el plan. Suerte."
sp_ny_harbor_load,61,62,^2 ^7
sp_ny_harbor_load,62.5,63.5,^2Grinch: ^7 ¿Por dónde entramos?
sp_ny_harbor_load,64,65.2,^2Sandman: ^7Por el túnel de Brooklyn-Battery.
sp_ny_harbor_load,65.5,66.6,^2Truck: ^7Creí que se había colapsado.
sp_ny_harbor_load,67,67.5,^2Sandman: ^7 Así es.
sp_ny_manhattan_load,11.5,13.5,^2Pilot: ^7 Aquí Lightning 1-1. ¡Nos han dado! ¡Nos han dado!
sp_ny_manhattan_load,14,15.5,^2Overlord: ^7 ¿Tenemos noticias de Nueva York?
sp_ny_manhattan_load,16,20.5,"^2Battle Captain: ^7 Mientras controlen el cielo, será una lucha perdida. Los inhibidores rusos neutralizan nuestro apoyo aéreo."
sp_ny_manhattan_load,20.5,21.8,^2Overlord: ^7No podemos perder Nueva York.
sp_ny_manhattan_load,22,24.8,^2Overlord: ^7 ¿Hay fuerzas especiales en la zona que puedan ayudarnos?
sp_ny_manhattan_load,25,28,^2Battle Captain: ^7 Hay un equipo de la Delta Force en Bennett Field. Código Metal.
sp_ny_manhattan_load,28.5,30.5,"^2Battle Captain: ^7 Overlord, contacto con Metal 0-1."
sp_ny_manhattan_load,31,33.8,^2Sandman: ^7 Aquí Sandman. Tengo entendido que necesitan ayuda. Cambio.
sp_ny_manhattan_load,34,35.8,^2Overlord: ^7Me alegro de contar con ustedes.
sp_ny_manhattan_load,36,40,^2Overlord: ^7Los rusos están usando contramedidas electrónicas para interferir en nuestros sistemas.
sp_ny_manhattan_load,40.3,45,^2Overlord: ^7 La emisora principal está en el tejado del edificio de la Bolsa. Necesito que sea destruída.
sp_ny_manhattan_load,45.5,49,^2Overlord: ^7La radio no podrá ser utilizada hasta que el inhibidor haya sido destruido.
sp_ny_manhattan_load,49.2,51.5,^2Overlord: ^7Nosotros los acercaremos por tierra. Cambio.
sp_ny_manhattan_load,52,53.5,"^2Sandman: ^7 Bien, cuente con nosotros."
sp_paris_a_load,8.5,9.8,"^2Operator: ^7 Identifíquese, por favor."
sp_paris_a_load,10.3,14.5,^2Price: ^7Código de acceso Vikingo Negro. Quiero una línea segura con el operativo Metal 0-1.
sp_paris_a_load,15.3,17.5,"^2Sandman: ^7 Price, gracias por el soplo de Kingfish."
sp_paris_a_load,17.8,20.5,^2Sandman: ^7 ¿Sabe que el tío Sam ha emitido una orden de busca y captura contra usted?
sp_paris_a_load,20.7,22,^2Price: ^7Que se ponga a la cola. 
sp_paris_a_load,22.5,27.8,"^2Price: ^7Volk, el fabricante de bombas de Makarov, está en París. Hay que actuar enseguida. Yo no llegaré a tiempo."
sp_paris_a_load,28,29.5,^2Price: ^7 Solo puedo confiar en usted. 
sp_paris_a_load,29.9,30.5,^2Sandman: ^7 Me encargaré.
sp_paris_a_load,30.9,36.8,^2Price: ^7El cabrón usaba Fregata Industries como tapadera para distribuir armas de destrucción masiva. Voy a su sede europea.
sp_paris_a_load,37,42.8,"^2Overlord: ^7Las fuerzas francesas han localizado a Volk. El GIGN lo sitúa tras las líneas enemigas, pero están inmovilizados. "
sp_paris_a_load,43,44,^2Sandman: ^7 ¿Y quiere que los liberemos?
sp_paris_a_load,44.8,48,"^2Overlord: ^7 Persiga al objetivo a discreción, pero capture vivo a Volk."
sp_paris_b_load,8,9.7,^2Sandman: ^7 Comprobando toxinas. Esperen.
sp_paris_b_load,19.5,24.5,"^2Sandman: ^7 Contaminación negativa en esta zona. Quítense las máscaras, pero abran bien los ojos."
sp_payback_load,0,0,^2Baseplate: ^7 La dirige una alimaña llamada Waraabe.
sp_payback_load,10,13.5,"^2SAS Intel Officer: ^7Señor, alguien al teléfono quiere hablar con usted sobre los ataques químicos."
sp_payback_load,14,15,^2Baseplate: ^7 Identifíquese.
sp_payback_load,15.4,17,"^2Price: ^7Mac, soy John."
sp_payback_load,18.5,21.5,^2Baseplate: ^7Hemos inscrito muchos nombres en la torre del reloj... 
sp_payback_load,21.8,26.8,^2Price: ^7Fue Makarov; ese cabrón se me escurrió de los dedos en Sierra Leona. ¿Qué sabe el MI6?
sp_payback_load,27,31.2,"^2Baseplate: ^7 Está en la lista negra de todo el mundo, John. No puedo darle esa información."
sp_payback_load,31.3,32.2,^2Price: ^7 ¡No me venga con eso!
sp_payback_load,32.3,35.4,^2Price: ^7 Aún me debe una por lo de Pripyat. Salde su deuda.
sp_payback_load,35.8,37.2,"^2Baseplate: ^7Tranquilo, hijo..."
sp_payback_load,37.5,42.2,"^2Baseplate: ^7Está bien. El carguero pertenecía a una organización de Boosaaso, Somalia."
sp_payback_load,42.3,44.9,^2Baseplate: ^7 La dirige un elemento de cuidado llamado Waraabe.
sp_payback_load,45.2,50,"^2Baseplate: ^7Estoy ocupado con el follón que tenemos en casa, así que está solo. Buena caza."
sp_payback_load,50.9,52,^2Soap: ^7 ¿Qué medidas de seguridad tienen?
sp_payback_load,52.5,55.7,^2Price: ^7De segunda. El recinto está custodiado por matones locales.
sp_payback_load,56,59.4,^2Soap: ^7Nos verán llegar a un kilómetro. La discreción queda descartada.
sp_payback_load,60,61.5,^2Price: ^7 Pues tendremos que echar la puerta abajo.
sp_payback_load,62,63.5,^2Price: ^7 Dígale a Nikolai que se prepare.
sp_prague_load,0,0,^2Price: ^7 Makarov está ganando adeptos rápidamente.
sp_prague_load,8,9,^2Price: ^7 ¿Ha hablado?
sp_prague_load,9.5,10.5,^2Sandman: ^7 Siempre lo hacen.
sp_prague_load,11,15.5,"^2Sandman: ^7Tenemos nombres, fechas, lugares. Nos lo ha dado todo... incluso Fregata."
sp_prague_load,16,17.5,"^2Sandman: ^7 Parece que estaba en lo cierto, capitán."
sp_prague_load,18,19.5,^2Price: ^7 Makarov ya está haciendo amigos.
sp_prague_load,20.5,26.5,"^2Sandman: ^7Piensa reunirse con sus asesores dentro de seis horas en el hotel Lustig, en pleno centro de Praga. Junto a la plaza vieja."
sp_prague_load,26.8,30.5,"^2Sandman: ^7Asignamos grupos de nivel 1 a este operativo, pero no llegarán a tiempo."
sp_prague_load,30.6,31.5,^2Sandman: ^7 Usted está cerca. 
sp_prague_load,32,32.8,^2Price: ^7 Mucho.
sp_prague_load,33,34.3,^2Price: ^7 Lo avisaré cuando terminemos.
sp_prague_load,34.5,39.5,^2Yuri: ^7 ¿Toda la plantilla de Makarov en plena zona de guerra? Pero qué oportuno.
sp_prague_load,40,41.5,^2Price: ^7 No se confíe o se volverá descuidado.
sp_prague_load,42,46.5,"^2Price: ^7 Nos infiltraremos por dos rutas separadas. Soap, usted y Yuri irán a la iglesia y nos cubrirán desde allí."
sp_prague_load,47,49.7,^2Soap: ^7 La ciudad está muy vigilada. Necesitamos una vía trasera.
sp_prague_load,50.5,51.5,^2Price: ^7 Déjemelo a mí. 
sp_warlord_load,8.5,15.5,^2News Reporter: ^7El presidente ruso no acudió a su cita en la cumbre por la paz de Hamburgo. Su desaparición podría tener repercusiones en el diálogo para el armisticio...
sp_warlord_load,16,17.5,^2Soap: ^7 Creo que Makarov ya ha jugado su próxima baza.
sp_warlord_load,18,20.6,"^2Price: ^7Si ha asomado la cabeza, es que no tiene intención de esconderse."
sp_warlord_load,21,22,^2Soap: ^7 ¿Por dónde buscamos?
sp_warlord_load,22.5,23.2,^2Yuri: ^7 Por África.
sp_warlord_load,23.3,27.8,^2Yuri: ^7 Makarov ha utilizado paramilitares para enviar cargamentos a Sierra Leona.
sp_warlord_load,28,31,"^2Yuri: ^7Desde allí los traslada a Marruecos, y luego a España."
sp_warlord_load,31.5,32.5,^2Soap: ^7 Los lleva hacia el norte...
sp_warlord_load,32.8,36,^2Price: ^7 Justo hasta la puerta de su majestad. ¿Cuál es la carga?
sp_warlord_load,36.2,37,^2Yuri: ^7No lo sé.
sp_warlord_load,37.5,39,^2Yuri: ^7Pero es importante para él.
sp_warlord_load,39.5,40.2,^2Price: ^7 Pues los quiero.
sp_warlord_load,40.5,44.8,^2Soap: ^7Podemos acercarnos por el río. Hay una fábrica en el campamento donde almacenan el material.
sp_warlord_load,45,49.5,^2Soap: ^7La milicia lleva meses exterminando a la etnia de las montañas. Eso está infestado.
sp_warlord_load,50,53.5,^2Price: ^7Makarov no tomaría tantas precauciones si esto no tuviera un propósito.
sp_warlord_load,54,57.5,^2Price: ^7 Y es posible que ese cabronazo lo supervise todo personalmente.
sp_warlord_load,58,60.5,"^2Price: ^7 Pues si asoma la cabeza, se la volaremos."
warlord_load,0,0,^2Price: ^7 Alto el fuego. Son demasiados.
